LMK_KEY,POSTCODE,CITY,TOTAL_FLOOR_AREA,NUMBER_HABITABLE_ROOMS,WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,LIGHTING_ENERGY_EFF,FLOOR_ENERGY_EFF,CONSTRUCTION_AGE_BAND,PROPERTY_TYPE,BUILT_FORM,ENERGY_CONSUMPTION_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,HEATING_COST_CURRENT,HOT_WATER_COST_CURRENT,LIGHTING_COST_CURRENT,TOTAL_COST_CURRENT,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,GLAZED_TYPE,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,LOW_ENERGY_LIGHTING,MULTI_GLAZE_PROPORTION,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,WIND_TURBINE_COUNT
Liverpool_87,XX7 6YZ,Liverpool,144.13694136062773,6,Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,220.47785051159508,44.095570102319016,1588.9501505253513,150,80,1818.9501505253513,C,B,Double glazing,Y,N,69,100,0,0,0
Liverpool_88,XX8 7YZ,Liverpool,87.54815077994203,6,Average,Good,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,265.05366363010125,53.01073272602025,1160.247905413207,150,80,1390.247905413207,C,B,Double glazing,Y,N,65,100,0,0,0
Liverpool_89,XX9 8YZ,Liverpool,69.0900796484998,3,Good,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,230.4489463976311,46.08978927952622,796.0868030762597,150,80,1026.0868030762597,E,B,Double glazing,Y,N,8,100,0,0,0
Liverpool_90,XX10 0YZ,Liverpool,87.49114550333475,3,Average,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Detached,280.51575438129805,56.10315087625961,1227.1322341275932,150,80,1457.1322341275932,C,B,Double glazing,Y,N,79,100,0,0,0
Liverpool_91,XX11 1YZ,Liverpool,102.03993044969346,7,Poor,Very Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Semi-Detached,204.95570232239737,40.99114046447948,1045.6832805122754,150,80,1275.6832805122754,D,B,Double glazing,Y,N,73,100,0,0,0
Liverpool_92,XX12 2YZ,Liverpool,74.0865898133009,5,Poor,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Mid-Terrace,297.45601967502466,59.49120393500493,1101.8751058580358,150,80,1331.8751058580358,D,B,Double glazing,Y,N,68,100,0,0,0
Liverpool_93,XX13 3YZ,Liverpool,47.20269230550138,7,Poor,Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,199.36214454361985,39.872428908723975,470.5214983128689,150,80,700.521498312869,E,B,Double glazing,Y,N,91,100,0,0,0
Liverpool_94,XX14 4YZ,Liverpool,98.80081164207708,6,Poor,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,100.21517969675065,20.043035939350133,495.06705464477847,150,80,725.0670546447784,D,B,Double glazing,Y,N,4,100,0,0,0
Liverpool_95,XX15 5YZ,Liverpool,108.65770710415177,3,Good,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Semi-Detached,244.63552840642842,48.92710568128569,1329.0767796427551,150,80,1559.0767796427551,C,B,Double glazing,Y,N,96,100,0,0,0
Liverpool_96,XX16 6YZ,Liverpool,103.65876223962339,3,Very Good,Average,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Detached,211.0188776517504,42.20377553035008,1093.6977833287485,150,80,1323.6977833287485,C,B,Double glazing,Y,N,91,100,0,0,0
Liverpool_97,XX17 7YZ,Liverpool,76.83623649732972,6,Very Good,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,206.739300526926,41.3478601053852,794.2534894289705,150,80,1024.2534894289706,D,B,Double glazing,Y,N,65,100,0,0,0
Liverpool_98,XX18 8YZ,Liverpool,60.260469489837,7,Good,Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,271.4484720284302,54.28969440568605,817.8806183366046,150,80,1047.8806183366046,C,B,Double glazing,Y,N,61,100,0,0,0
Liverpool_99,XX19 0YZ,Liverpool,75.42961447167195,3,Very Good,Average,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,295.46957069683486,59.09391413936697,1114.3577902886339,150,80,1344.3577902886339,C,B,Double glazing,Y,N,2,100,0,0,0
