LMK_KEY,POSTCODE,CITY,TOTAL_FLOOR_AREA,NUMBER_HABITABLE_ROOMS,WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,LIGHTING_ENERGY_EFF,FLOOR_ENERGY_EFF,CONSTRUCTION_AGE_BAND,PROPERTY_TYPE,BUILT_FORM,ENERGY_CONSUMPTION_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,HEATING_COST_CURRENT,HOT_WATER_COST_CURRENT,LIGHTING_COST_CURRENT,TOTAL_COST_CURRENT,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,GLAZED_TYPE,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,LOW_ENERGY_LIGHTING,MULTI_GLAZE_PROPORTION,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,WIND_TURBINE_COUNT
Cambridge_87,XX7 6YZ,Cambridge,96.91078036557037,7,Average,Very Poor,Average,Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,282.52553134411187,56.505106268822374,1368.9884857877648,150,80,1598.9884857877648,E,B,Double glazing,Y,N,15,100,0,0,0
Cambridge_88,XX8 7YZ,Cambridge,101.72177499957007,6,Average,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,200.70534812100794,40.14106962420159,1020.8052131387778,150,80,1250.8052131387778,C,B,Double glazing,Y,N,84,100,0,0,0
Cambridge_89,XX9 8YZ,Cambridge,84.17127494717563,5,Poor,Average,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Detached,313.3398927415493,62.66797854830986,1318.7109131933735,150,80,1548.7109131933735,D,B,Double glazing,Y,N,55,100,0,0,0
Cambridge_90,XX10 0YZ,Cambridge,57.86474753375758,5,Average,Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Semi-Detached,216.20527760531735,43.24105552106347,625.533190204883,150,80,855.533190204883,E,B,Double glazing,Y,N,38,100,0,0,0
Cambridge_91,XX11 1YZ,Cambridge,93.92930360404623,5,Poor,Very Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,295.9878578970842,59.197571579416845,1390.0966683763259,150,80,1620.0966683763259,E,B,Double glazing,Y,N,65,100,0,0,0
Cambridge_92,XX12 2YZ,Cambridge,62.288960084230034,7,Good,Good,Very Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Detached,255.48615479258223,51.09723095851645,795.6983448974286,150,80,1025.6983448974286,D,B,Double glazing,Y,N,17,100,0,0,0
Cambridge_93,XX13 3YZ,Cambridge,77.04622628698355,7,Good,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Semi-Detached,214.47199495409848,42.894398990819695,826.2128927727134,150,80,1056.2128927727135,C,B,Double glazing,Y,N,79,100,0,0,0
Cambridge_94,XX14 4YZ,Cambridge,108.35944496602698,3,Very Good,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Semi-Detached,244.57829904412856,48.915659808825716,1325.1184367578371,150,80,1555.1184367578371,E,B,Double glazing,Y,N,46,100,0,0,0
Cambridge_95,XX15 5YZ,Cambridge,77.60777342393263,7,Average,Average,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Flat,Detached,295.7494928014392,59.149898560287845,1147.6229813788545,150,80,1377.6229813788545,D,B,Double glazing,Y,N,23,100,0,0,0
Cambridge_96,XX16 6YZ,Cambridge,68.14379013358055,5,Average,Average,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,Bungalow,Mid-Terrace,223.86321997889715,44.77264399577943,762.7444140434773,150,80,992.7444140434773,C,B,Double glazing,Y,N,84,100,0,0,0
Cambridge_97,XX17 7YZ,Cambridge,107.10345399906272,7,Good,Poor,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,House,Mid-Terrace,349.69928419237567,69.93985683847514,1872.7000599001638,150,80,2102.700059900164,E,B,Double glazing,Y,N,75,100,0,0,0
Cambridge_98,XX18 8YZ,Cambridge,139.36446631826755,4,Poor,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Detached,298.8432624301415,59.76865248602831,2082.4065890693323,150,80,2312.4065890693323,D,B,Double glazing,Y,N,38,100,0,0,0
Cambridge_99,XX19 0YZ,Cambridge,65.58142091875717,7,Very Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Mid-Terrace,303.5497074482816,60.70994148965632,995.3610566965677,150,80,1225.3610566965676,C,B,Double glazing,Y,N,72,100,0,0,0
