LMK_KEY,POSTCODE,CITY,TOTAL_FLOOR_AREA,NUMBER_HABITABLE_ROOMS,WALLS_ENERGY_EFF,ROOF_ENERGY_EFF,WINDOWS_ENERGY_EFF,MAINHEAT_ENERGY_EFF,MAINHEATC_ENERGY_EFF,HOT_WATER_ENERGY_EFF,LIGHTING_ENERGY_EFF,FLOOR_ENERGY_EFF,CONSTRUCTION_AGE_BAND,PROPERTY_TYPE,BUILT_FORM,ENERGY_CONSUMPTION_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,HEATING_COST_CURRENT,HOT_WATER_COST_CURRENT,LIGHTING_COST_CURRENT,TOTAL_COST_CURRENT,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,GLAZED_TYPE,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,LOW_ENERGY_LIGHTING,MULTI_GLAZE_PROPORTION,NUMBER_OPEN_FIREPLACES,PHOTO_SUPPLY,WIND_TURBINE_COUNT
Boston_90,XX10 0YZ,Boston,77.67906698581099,4,Average,Good,Very Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Mid-Terrace,255.19399497767847,51.0387989955357,991.1615715123901,150,80,1221.16157151239,C,B,Double glazing,Y,N,93,100,0,0,0
Boston_91,XX11 1YZ,Boston,72.36452919739685,4,Average,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Mid-Terrace,353.5448432121185,70.7089686424237,1279.205306460622,150,80,1509.205306460622,E,B,Double glazing,Y,N,20,100,0,0,0
Boston_92,XX12 2YZ,Boston,79.35458456971496,5,Very Good,Average,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Semi-Detached,172.29403449917754,34.45880689983551,683.6160765761186,150,80,913.6160765761186,D,B,Double glazing,Y,N,61,100,0,0,0
Boston_93,XX13 3YZ,Boston,88.160140994201,7,Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Bungalow,Semi-Detached,186.0430657351431,37.20861314702862,820.079145310181,150,80,1050.079145310181,D,B,Double glazing,Y,N,95,100,0,0,0
Boston_94,XX14 4YZ,Boston,86.69630240475713,3,Good,Good,Average,Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Mid-Terrace,234.5569642598087,46.91139285196174,1016.7610752305093,150,80,1246.7610752305093,C,B,Double glazing,Y,N,88,100,0,0,0
Boston_95,XX15 5YZ,Boston,47.062240152264295,7,Very Good,Good,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,House,Detached,227.42530753251708,45.48506150650342,535.1572219898941,150,80,765.1572219898941,C,B,Double glazing,Y,N,6,100,0,0,0
Boston_96,XX16 6YZ,Boston,113.33811112617855,6,Very Good,Very Poor,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Mid-Terrace,234.38554847917163,46.87710969583433,1328.2407669951333,150,80,1558.2407669951333,C,B,Double glazing,Y,N,95,100,0,0,0
Boston_97,XX17 7YZ,Boston,95.79904908149582,6,Very Good,Average,Good,Very Good,Good,Average,Very Good,Average,England and Wales: 1950-1966,Flat,Detached,216.855981033329,43.3711962066658,1038.7298385313904,150,80,1268.7298385313904,C,B,Double glazing,Y,N,79,100,0,0,0
Boston_98,XX18 8YZ,Boston,77.40298293698851,3,Very Good,Poor,Good,Good,Good,Average,Very Good,Average,England and Wales: 1900-1929,Bungalow,Detached,230.93432569146688,46.18686513829338,893.7502835530779,150,80,1123.750283553078,D,B,Double glazing,Y,N,13,100,0,0,0
Boston_99,XX19 0YZ,Boston,100.17999349653196,7,Very Good,Good,Average,Very Good,Good,Average,Very Good,Average,England and Wales: 2007 onwards,House,Detached,240.31314171074027,48.06262834214806,1203.7284486856563,150,80,1433.7284486856563,D,B,Double glazing,Y,N,4,100,0,0,0
